URLs, Status Code
https://www.latimes.com/espanol/california/articulo/2021-09-21/acusan-a-madre-e-hija-latinas-por-muerte-de-mujer-a-quien-inyectaron-silicona, 200
https://www.latimes.com/podcast/trials-of-frank-carson-podcast, 200
https://www.latimes.com/science/story/2021-09-21/covid-vaccine-kids-under-12-timeline, 200
https://www.latimes.com/business/story/2021-09-21/peter-lee-architect-of-californias-obamacare-success, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-14/el-descarado-vestido-de-ocasio-cortez-roba-el-protagonismo-de-la-met-gala, 200
https://www.latimes.com/lifestyle, 200
https://www.latimes.com/lifestyle/story/2021-05-29/la-affairs-rosalva-mejia-we-were-each-hiding-a-secret, 200
https://www.latimes.com/brandpublishing/mba-insider, 200
https://www.latimes.com/politics, 200
https://www.latimes.com/lifestyle/story/2021-09-22/cheap-therapy-alternatives-apps-meditation-books-more, 200
https://www.latimes.com/espanol/california/articulo/2021-09-21/como-estimular-la-digestion-sin-tener-que-tomar-laxantes-de-la-farmacia, 200
https://www.latimes.com/entertainment-arts/tv/story/2021-09-22/whats-on-tv-wednesday-september-22, 200
https://www.latimes.com/privacidad, 301
https://www.latimes.com/entertainment-arts/movies/story/2021-09-20/anthony-aj-johnson-death-obituary, 200
https://www.latimes.com/espanol/etiqueta/salud, 200
https://www.latimes.com/business/story/2021-09-22/us-housing-market-real-estate-august-exisiting-home-sales, 200
https://www.latimes.com/california/story/2021-09-22/judge-rules-paul-flores-and-father-to-stand-trial-in-1996-kristin-smart-killing, 200
https://www.latimes.com/world-nation/story/2021-09-22/fed-foresees-a-potential-rate-hike-as-soon-as-next-year, 200
https://www.latimes.com/entertainment-arts/tv/story/2021-09-22/kathryn-hahn-to-play-late-comic-joan-rivers-in-biopic-series-the-comeback-girl?_amp=true, 200
https://www.latimes.com/world-nation/story/2021-09-14/founder-south-korea-biggest-church-cho-yong-gi-dies, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-10/beca-de-la-fundacion-gates-busca-atraer-latinos-a-carreras-tecnologicas, 200
https://www.latimes.com/brandpublishing, 200
https://www.latimes.com/local/obituaries/la-me-billy-milligan-20141218-story.html, 200
https://www.latimes.com/entertainment-arts/tv/story/2021-09-21/tv-ratings-story-for-the-week-of-sept-13-19-wed-sept-22-2021, 200
https://www.latimes.com/science/story/2021-09-22/cdc-panel-tackles-who-needs-booster-shot-of-covid-vaccine, 200
https://www.latimes.com/travel/story/2021-09-22/mt-whitney-hiking-jack-ryan-greener-spinal-cord-paraplegia-injury, 200
https://www.latimes.com/world-nation/story/2021-09-17/pentagon-reverses-itself-calls-deadly-kabul-strike-an-error, 200
https://www.latimes.com/sports/olympics/story/2021-09-22/simone-biles-mental-health-empowerment-olympics-gymnastics-tour, 200
https://www.latimes.com/about/virtual-events?utm_campaign=virtual_events&utm_medium=homepagebarker&utm_source=LATIMES, 200
https://www.latimes.com/lifestyle/story/2020-03-14/dating-since-eight-grade-will-it-last, 200
https://www.latimes.com/espanol/comida, 200
https://www.latimes.com/entertainment-arts/business/story/2021-09-21/disney-channel-gary-marsh-switches-to-producer-role, 200
https://www.latimes.com/california/story/2021-09-20/photos-windy-fire-continues-to-burn-along-the-trail-of-100-giants-in-sequoia-national-forest, 200
https://www.latimes.com/politics/story/2021-09-22/harris-to-meet-thursday-with-india-prime-minister, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-22/columna-de-adictos-y-adicciones-una-es-demasiado-y-mil-no-son-suficientes, 200
https://www.latimes.com/brandpublishing/story/2021-03-05/nominate-all-your-favorites-for-2021s-best-in-the-southland, 200
https://www.latimes.com/topic/things-to-do, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-21/confirman-que-cadaver-hallado-es-de-joven-desaparecida-en-viaje-con-su-novio, 200
https://www.latimes.com/games/daily-crossword?utm_campaign=games&utm_medium=homepagebarker&utm_source=LATIMES, 200
https://www.latimes.com/entertainment-arts/music/story/2021-02-24/wandavision-all-about-agatha-theme-song, 200
