URLs Downloaded, Size(KB), # of Outlinks Found, Content Type
https://www.latimes.com/california/newsletter/2021-08-20/essential-california-august-20-2021-essential-california, 288, 141, text/html
https://www.latimes.com/lifestyle/story/2021-06-18/cord-jefferson-vibe-guide-for-the-perfect-juneteenth-celebration, 297, 122, text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-09-20/emmys-audience-jimmy-kimmel-full-monologue, 296, 134, text/html
https://www.latimes.com/entertainment/la-bio-betsy-sharkey-staff.html, 243, 113, text/html
https://www.latimes.com/recipe/cacao-mexicatessen-cilantro-lime-rice, 317, 128, text/html
https://www.latimes.com/science/newsletter/2020-11-18/coronavirus-today-third-surge-california-coronavirus-today, 299, 159, text/html
https://www.latimes.com/socal/daily-pilot/news/story/2021-08-07/as-delta-variant-takes-root-in-o-c-pediatricians-note-uptick-in-cases-hospitalizations-among-children, 224, 85, text/html
https://www.latimes.com/lifestyle/image/story/2021-08-18/elise-peterson-vibe-guide, 327, 128, text/html
https://www.latimes.com/california/story/2021-09-18/state-finds-l-a-county-juvenile-halls-unsuitable-for-the-confinement-of-youth, 288, 129, text/html
https://www.latimes.com/entertainment/music/la-et-david-bowie-69-has-died-20160110-story.html, 389, 139, text/html
https://www.latimes.com/science/story/2021-07-06/what-the-delta-variant-means-for-unvaccinated-kids, 296, 138, text/html
https://www.latimes.com/science/newsletter/2021-04-27/biden-balancing-act-coronavirus-today, 300, 169, text/html
https://www.latimes.com/business/story/2021-08-24/hollywood-icon-yamashiro-restaurant-heading-to-san-pedro-waterfront, 293, 141, text/html
https://www.latimes.com/espanol/california/articulo/2021-09-20/wildfire-reaches-giant-forest-fate-of-giant-sequoias-unknown, 237, 87, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-07/la-new-film-academy-museum-opening, 306, 147, text/html
https://www.latimes.com/opinion/story/2021-08-27/meet-the-other-recall-candidates-adam-papagan, 253, 121, text/html
https://www.latimes.com/california/story/2021-08-11/l-a-county-will-waive-citizenship-requirement-on-many-jobs, 274, 126, text/html
https://www.latimes.com/obituaries/story/2021-06-29/greg-noll-south-bay-surfer-legendary-big-wave-rider-dies, 277, 128, text/html
https://www.latimes.com/recipe/okra-and-tomato-relish, 316, 129, text/html
https://www.latimes.com/california/story/2021-01-28/prevent-covid-wear-2-masks-need-n95?_amp=true, 229, 115, text/html
https://www.latimes.com/entertainment/la-et-cm-academy-lacma-deal-20140602-story.html, 272, 130, text/html
https://www.latimes.com/california/story/2021-08-20/recall-candidate-larry-elder-is-a-threat-to-black-californians, 312, 148, text/html
https://www.latimes.com/espanol/california/articulo/2021-08-12/l-a-retira-requisito-ciudadania-para-trabajos-en-el-gobierno, 230, 88, text/html
https://www.latimes.com/obituaries/story/2021-06-17/john-sacret-young-cocreator-china-beach-the-west-wing-writer-dies, 271, 129, text/html
https://www.latimes.com/lifestyle/story/2021-06-11/channel-tres-vibe-guide, 299, 123, text/html
https://www.latimes.com/recipe/pickled-jalapenos, 315, 128, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-10/academy-museum-may-company-ghost-stories, 273, 144, text/html
https://www.latimes.com/california/story/2021-08-25/california-democrats-agonize-over-recalls-second-question, 297, 140, text/html
https://www.latimes.com/entertainment/movies/la-xpm-2012-sep-20-la-et-mn-perks-of-being-a-wallflower-movie-review-20120921-story.html?_amp=true, 209, 109, text/html
https://www.latimes.com/california/story/2021-09-07/la-county-animal-shelters-try-new-appointment-approach, 314, 118, text/html
https://www.latimes.com/recipe/roast-fennel-ajo-blanco, 317, 129, text/html
https://www.latimes.com/california/story/2021-01-28/amid-crowded-hospitals-la-covid-cases-start-to-decline, 290, 134, text/html
https://www.latimes.com/california/story/2021-09-14/california-coronavirus-cases-dropping-cdc-says?_amp=true, 241, 113, text/html
https://www.latimes.com/opinion/story/2021-08-27/opinion-meet-the-other-recall-candidates-james-g-hanink, 253, 121, text/html
https://www.latimes.com/espanol/california/articulo/2021-06-29/jose-zelaya-el-unico-disenador-y-animador-digital-salvadoreno-de-disney, 277, 82, text/html
https://www.latimes.com/california/story/2021-09-02/why-l-a-county-paid-400-000-to-a-church-that-violated-coronavirus-rules, 287, 132, text/html
https://www.latimes.com/world-nation/story/2021-08-10/texas-seeks-out-of-state-medical-help-amid-covid-crisis, 296, 127, text/html
https://www.latimes.com/recipe/pickled-cucumbers-jeremy-fox, 314, 125, text/html
https://www.latimes.com/opinion/story/2021-08-27/meet-the-other-recall-candidates-holly-l-baade, 257, 121, text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2021-07-11/hollywood-es-conocido-por-sus-formas-de-recuperarse-hoy-el-barrio-lucha-por-mantenerse-a-flote, 276, 79, text/html
https://www.latimes.com/california/story/2021-09-01/california-covid-cases-vs-texas-florida-other-states, 310, 138, text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2021-03-14/grammy-2021-moda-desde-la-alfombra-roja, 257, 73, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-09-10/aaliyah-how-where-to-stream-aaliyah-albums, 305, 134, text/html
https://www.latimes.com/science/story/2020-11-20/face-masks-didnt-stop-coronavirus-spread-in-danish-clinical-trial, 307, 148, text/html
https://www.latimes.com/california/story/2021-08-06/coronavirus-cases-surpass-last-summers-spike-as-surge-continues, 297, 137, text/html
https://www.latimes.com/business/story/2021-08-09/studio-city-sportsmens-lodge-hotel-to-be-replaced-with-housing, 288, 133, text/html
https://www.latimes.com/opinion/story/2021-08-27/opinion-meet-the-other-recall-candidates-dennis-richter, 252, 121, text/html
https://www.latimes.com/california/story/2021-01-22/vaccine-shortage-could-mean-l-a-covid-shots-last-till-2022, 314, 141, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-09-08/blues-clues-steve-burns-anniversary-message-fan-reaction, 294, 141, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-oscars-spike-lee-first-oscar-20190224-story.html, 269, 139, text/html
https://www.latimes.com/opinion/story/2021-08-27/meet-the-other-recall-candidates-leo-s-zacky, 253, 121, text/html
https://www.latimes.com/94803284-132.html, 209, 108, text/html
https://www.latimes.com/espanol/california/articulo/2021-08-20/california-sequia-pozos-de-agua-se-estan-secando-medio-ambiente, 256, 77, text/html
https://www.latimes.com/espanol/california/articulo/2021-06-16/los-condados-del-area-de-la-bahia-se-preparan-para-una-sequia-prolongada, 239, 85, text/html
https://www.latimes.com/espanol/california/articulo/2021-09-18/rascacielos-hollywood-audaz, 231, 85, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-08-27/tylynn-burns-sweet-life-los-angeles, 319, 129, text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-09-20/emmys-2020-watchmen-yahya-abdul-mateen-speech, 300, 133, text/html
https://www.latimes.com/recipe/homemade-noodles, 316, 128, text/html
https://www.latimes.com/opinion/story/2021-08-27/meet-the-other-recall-candidates-david, 258, 121, text/html
https://www.latimes.com/entertainment/la-xpm-2012-mar-18-la-ca-dardennes-20120318-story.html, 267, 130, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-gregorio-cortez20180815-story.html, 269, 126, text/html
https://www.latimes.com/business/story/2021-09-09/meet-overlanding-the-love-child-of-offroading-and-vanlife?_amp=true, 276, 114, text/html
https://www.latimes.com/entertainment-arts/music/story/2020-08-30/keke-palmer-vmas-opening-monologue-transcript, 290, 129, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-08-31/rachael-kirkconnell-bachelor-old-south-party, 313, 139, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-08/academy-museum-renzo-piano-earthquake-base-isolators, 287, 145, text/html
https://www.latimes.com/espanol/california/articulo/2021-09-01/why-lake-tahoe-is-vulnerable-to-wildfire, 228, 86, text/html
https://www.latimes.com/entertainment-arts/movies/story/2021-09-09/academy-museum-r2d2-et-2001-dark-crystal, 308, 148, text/html
https://www.latimes.com/business/story/2021-07-31/hollywood-highland-elephants-removed-dw-griffith-racist-legacy, 316, 137, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-09/academy-museum-may-company-lacma-west?_amp=true, 247, 125, text/html
https://www.latimes.com/entertainment-arts/books/story/2021-08-31/rafia-zakarias-against-white-feminism-is-not-a-scolding-but-an-invitation, 293, 141, text/html
https://www.latimes.com/opinion/story/2021-08-13/editorial-recall-the-governor-not-just-no-hell-no, 310, 143, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-academy-class-international-20170628-story.html, 277, 132, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-daniel-radcliffe-what-if-20140805-story.html, 273, 130, text/html
https://www.latimes.com/recipe/vegan-jackfruit-carnitas-tacos, 319, 130, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-08-24/tory-lanez-bail-increased-protective-order-megan-thee-stallion, 294, 137, text/html
https://www.latimes.com/world-nation/story/2021-08-11/florida-back-to-school-covid-19-surge, 283, 130, text/html
https://www.latimes.com/california/story/2021-09-11/weather-helps-firefighters-make-progress-against-california-blazes, 293, 132, text/html
https://www.latimes.com/lifestyle/story/2021-08-06/joyce-wrice-has-the-perfect-vibe-to-make-your-l-a-summer-as-sultry-as-it-needs-to-be, 301, 120, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-critics-choice-20180726-story.html, 264, 132, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-08/academy-museum-theater-seats-renzo-piano-design, 313, 135, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-08-23/lil-nas-x-joins-forces-with-taco-bell-for-montero, 298, 134, text/html
https://www.latimes.com/business/story/2021-08-25/baldwin-hills-crenshaw-plaza-gets-a-new-owner-with-plans-to-modernize-the-center, 293, 136, text/html
https://www.latimes.com/california/story/2021-01-22/nih-uc-san-diego-mask-sensors-coronavirus, 268, 129, text/html
https://www.latimes.com/california/story/2021-09-04/how-lake-tahoe-was-spared-devastation-from-caldor-fire, 293, 134, text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-09-20/emmys-2020-zendaya-drama-actress-win-youngest, 295, 134, text/html
https://www.latimes.com/archives/la-xpm-1995-09-03-op-41765-story.html, 238, 115, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-09-07/drake-r-kelly-certified-lover-boy-tsu-credit, 300, 139, text/html
https://www.latimes.com/archives/la-xpm-2002-sep-20-et-turan20-story.html, 238, 116, text/html
https://www.latimes.com/local/obituaries/archives/la-me-walter-matthau-snap-story.html, 303, 131, text/html
https://www.latimes.com/recipe/sauteed-collard-greens, 316, 129, text/html
https://www.latimes.com/archives/la-xpm-2008-feb-17-ca-secondlook17-story.html, 227, 114, text/html
https://www.latimes.com/lifestyle/story/2021-06-23/la-couple-makes-basketball-planters-with-kobe-option, 324, 144, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-08-31/bonnaroo-2021-festival-canceled-hurricane-ida, 293, 136, text/html
https://www.latimes.com/opinion/story/2021-08-27/opinion-meet-the-other-recall-candidates-brandon-michael-ross, 254, 121, text/html
https://www.latimes.com/california/story/2021-07-08/long-covid-life-lessons-symptoms-treatment-recovery?_amp=true, 269, 113, text/html
https://www.latimes.com/archives/la-xpm-1998-apr-16-ca-39590-story.html, 236, 114, text/html
https://www.latimes.com/california/story/2021-08-19/california-drought-drains-wells-dreams-central-valley, 336, 124, text/html
https://www.latimes.com/environment/story/2021-08-05/how-we-investigated-whale-deaths-during-covid-pandemic, 289, 130, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-frederick-wiseman-retrospective-20160825-snap-story.html, 285, 131, text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2020-11-29/como-encontrar-y-solicitar-programas-de-vivienda-asequible-como-la-seccion-8, 246, 96, text/html
https://www.latimes.com/science/la-me-coastal-penalties-20140630-story.html, 275, 128, text/html
https://www.latimes.com/opinion/story/2020-05-06/working-parents-need-schools-daycares-and-camps-open-first, 269, 133, text/html
https://www.latimes.com/entertainment-arts/books/story/2021-08-18/joshua-wolf-shenk-nude-zoom-incident-complaints, 337, 148, text/html
https://www.latimes.com/nation/la-xpm-2012-oct-15-la-na-nn-little-nemo-google-doodle-20121015-story.html, 263, 134, text/html
https://www.latimes.com/environment/story/2021-06-15/california-drought-silicon-valley-water-emergency-earthquake-dam, 292, 133, text/html
https://www.latimes.com/recipe/spaghetti-and-meat-balls, 325, 129, text/html
https://www.latimes.com/opinion/story/2021-08-27/meet-the-recall-candidates-kevin-k-kaul, 253, 121, text/html
https://www.latimes.com/food/story/2021-06-25/pasadena-gay-bar-reopens-drag-karaoke-after-covid-woes, 314, 116, text/html
https://www.latimes.com/archives/la-xpm-1999-sep-09-mn-8115-story.html, 237, 114, text/html
https://www.latimes.com/archives/la-xpm-2006-sep-04-et-wicker4-story.html, 227, 118, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-oscars-green-book-worst-best-picture-winner-20190224-story.html, 375, 142, text/html
https://www.latimes.com/espanol/california/articulo/2021-06-07/las-garrapatas-portadoras-de-la-enfermedad-de-lyme, 228, 85, text/html
https://www.latimes.com/entertainment-arts/books/story/2021-08-01/before-rising-literary-star-anthony-veasna-so-died-he-immortalized-cambodian-california, 308, 150, text/html
https://www.latimes.com/california/story/2021-06-28/long-covid-is-a-risk-for-the-unvaccinated-what-you-need-to-know, 324, 144, text/html
https://www.latimes.com/science/story/2020-04-04/how-to-keep-your-coronavirus-face-mask-clean, 277, 134, text/html
https://www.latimes.com/california/story/2021-08-17/doug-ose-recall-candidate-heart-attack, 268, 129, text/html
https://www.latimes.com/recipe/smoky-salsa-de-chipotle, 315, 128, text/html
